REGDIST,Industrial_Ratio_1831,is_treated_baseline,MANUFAC,FAMTRADE
575001,0.002789400278940028,1,2,55
575002,0.0,0,0,2
575002,0.021052631578947368,1,2,4
575002,0.01639344262295082,1,1,3
575002,0.0,0,0,1
575002,0.008264462809917356,1,2,8
575002,0.005681818181818182,1,1,2
575002,0.0,0,0,3
575002,0.0,0,0,7
575002,0.002331002331002331,1,1,18
575002,0.0,0,0,2
575002,0.02894736842105263,1,11,25
575002,0.0,0,0,5
575002,0.015209125475285171,1,4,9
575002,0.05828220858895705,1,19,23
575002,0.015544041450777202,1,6,21
575002,0.004672897196261682,1,1,3
575003,0.0,0,0,19
575003,0.02455661664392906,1,18,70
575003,0.0033112582781456954,1,1,11
575003,0.0,0,0,1
575003,0.0,0,0,3
575003,0.06779661016949153,1,44,67
575003,0.0,0,0,20
575003,0.0,0,0,6
575003,0.010676156583629894,1,18,163
575003,0.0,0,0,14
575003,0.0,0,0,2
575003,0.01048951048951049,1,3,5
575003,0.0023923444976076554,1,1,12
575003,0.0,0,0,13
575004,0.05621567648527209,1,563,1538
575004,0.068,1,85,230
575004,0.0,0,0,10
575004,0.09294871794871795,1,29,33
575005,0.0035087719298245615,1,3,37
575005,0.0,0,0,34
575005,0.0,0,0,9
575005,0.010135135135135136,1,3,6
575005,0.0,0,0,2
575005,0.0,0,0,30
575005,0.0,0,0,0
575005,0.025182239893969515,1,38,126
575005,0.07352941176470588,1,15,20
575005,0.07731958762886598,1,30,32
575005,0.011406844106463879,1,6,17
575005,0.006147540983606557,1,3,13
576001,0.0,0,0,0
576001,0.0,0,0,18
576001,0.0,0,0,7
576001,0.0,0,0,5
576001,0.0,0,0,0
576001,0.0,0,0,0
576001,0.0,0,0,0
576001,0.0,0,0,3
576001,0.0,0,0,6
576001,0.0,0,0,8
576001,0.0,0,0,1
576001,0.0,0,0,0
576001,0.0,0,0,0
576001,0.0,0,0,6
576001,0.0,0,0,7
576001,0.0,0,0,6
576001,0.0,0,0,7
576001,0.0,0,0,12
576001,0.0,0,0,2
576001,0.0,0,0,32
576001,0.0,0,0,12
576001,0.0,0,0,13
576001,0.0,0,0,9
576002,0.0,0,0,27
576002,0.1016949152542373,1,60,72
576002,0.0,0,0,750
576002,0.0,0,0,15
576002,0.0,0,0,6
576002,0.0,0,0,1
576002,0.0,0,0,1
576002,0.0,0,0,0
576002,0.0,0,0,44
576002,0.012779552715654952,1,4,16
576002,0.0,0,0,8
576003,0.0,0,0,13
576003,0.0,0,0,24
576003,0.0,0,0,30
576003,0.0,0,0,13
576003,0.0,0,0,72
576003,0.0,0,0,38
577001,0.02508361204013378,1,15,35
577001,0.015267175572519083,1,6,54
577001,0.0,0,0,62
577001,0.0027359781121751026,1,6,303
577001,0.06231454005934718,1,42,77
577001,0.0,0,0,3
577001,0.0005810575246949448,1,1,92
577001,0.0,0,0,53
577002,0.0,0,0,6
577002,0.0,0,0,10
577002,0.0,0,0,29
577002,0.0,0,0,39
577002,0.0,0,0,5
577002,0.0,0,0,10
577002,0.0,0,0,4
577002,0.0,0,0,0
577002,0.0,0,0,8
577002,0.0,0,0,18
577002,0.0,0,0,7
577002,0.0,0,0,29
577002,0.0,0,0,8
577002,0.0,0,0,10
577002,0.00125,1,1,47
577002,0.0,0,0,1
577002,0.0,0,0,12
577002,0.0,0,0,49
577003,0.0,0,0,20
577003,0.0,0,0,2
577003,0.01627339300244101,1,80,615
577004,0.0,0,0,10
577004,0.0,0,0,21
577004,0.0,0,0,42
577004,0.0,0,0,2
577004,0.0,0,0,11
577004,0.0,0,0,17
577004,0.0,0,0,0
577004,0.0,0,0,33
577004,0.0,0,0,30
577004,0.0,0,0,6
578000,0.001122334455667789,1,1,17
578001,0.0,0,0,5
578001,0.0,0,0,14
578001,0.0,0,0,6
578001,0.0,0,0,15
578001,0.0,0,0,15
578001,0.0,0,0,5
578001,0.0,0,0,4
578001,0.0,0,0,0
578002,0.0,0,0,3
578002,0.004,1,1,13
578002,0.0,0,0,6
578002,0.0,0,0,8
578002,0.0,0,0,4
578002,0.0,0,0,8
578002,0.0,0,0,24
578002,0.0,0,0,4
578002,0.0,0,0,2
578002,0.0,0,0,2
578002,0.0,0,0,0
578003,0.0005076142131979696,1,2,527
578003,0.0,0,0,3
578003,0.010752688172043012,1,4,22
578003,0.0,0,0,4
578003,0.0028735632183908046,1,1,8
578003,0.0,0,0,9
578003,0.0,0,0,4
578003,0.0,0,0,3
578003,0.0,0,0,25
578004,0.21565315315315314,1,383,286
578004,0.04294478527607362,1,84,68
578005,0.041555407209612816,1,249,342
578006,0.0006234413965087282,1,2,332
578006,0.0020526217577906325,1,11,944
578007,0.0,0,0,117
579001,0.0,0,0,16
579001,0.0,0,0,3
579001,0.0,0,0,10
579001,0.05808080808080808,1,92,143
579001,0.20116731517509728,1,2068,1703
579002,0.0,0,0,3
579002,0.0,0,0,18
579002,0.0,0,0,4
579002,0.0,0,0,3
579002,0.09875141884222474,1,87,108
579002,0.04195804195804196,1,12,26
579003,0.0,0,0,24
579003,0.0,0,0,6
579003,0.0,0,0,1
579003,0.0,0,0,4
579003,0.0,0,0,7
579003,0.0,0,0,3
579003,0.0,0,0,0
579003,0.0,0,0,9
579003,0.0,0,0,6
579003,0.0,0,0,7
579003,0.0034482758620689655,1,4,86
580001,0.0,0,0,4
580001,0.014939309056956116,1,16,146
580001,0.0,0,0,36
580001,0.0,0,0,12
580001,0.0,0,0,1
580001,0.0,0,0,0
580001,0.048109965635738834,1,14,22
580001,0.0,0,0,15
580001,0.0,0,0,3
580001,0.0,0,0,9
580001,0.0061162079510703364,1,2,10
580001,0.0,0,0,1
580001,0.0,0,0,19
580001,0.0,0,0,3
580001,0.0,0,0,10
580001,0.0,0,0,3
580001,0.0,0,0,7
580001,0.0,0,0,0
580001,0.0,0,0,4
580002,0.0,0,0,757
580003,0.0,0,0,1
580003,0.0,0,0,9
580003,0.0,0,0,53
580003,0.0,0,0,1
580003,0.0,0,0,3
580003,0.012048192771084338,1,7,19
580003,0.0,0,0,6
580003,0.0,0,0,18
580003,0.0,0,0,8
580003,0.0,0,0,14
580003,0.0,0,0,21
580003,0.0,0,0,9
580003,0.0,0,0,0
580003,0.0,0,0,41
580003,0.034482758620689655,1,30,63
580004,0.0,0,0,17
580004,0.0,0,0,18
580004,0.002861230329041488,1,2,31
580004,0.0,0,0,15
580004,0.08067940552016985,1,76,42
580004,0.0,0,0,37
580004,0.03804347826086957,1,7,14
581001,0.02828054298642534,1,25,108
581001,0.023622047244094488,1,15,78
581001,0.0,0,0,13
581001,0.0,0,0,6
581001,0.0,0,0,2
581001,0.0,0,0,10
581001,0.0,0,0,2
581001,0.0,0,0,21
581001,0.0,0,0,6
581001,0.0,0,0,0
581001,0.07601351351351351,1,90,146
581002,0.0,0,0,0
581002,0.00307095522870535,1,19,671
581002,0.0,0,0,0
581002,0.0,0,0,21
581002,0.0,0,0,1
581002,0.0,0,0,0
581002,0.008928571428571428,1,1,4
581002,0.0007698229407236335,1,1,70
581002,0.0,0,0,29
581002,0.0,0,0,1
581002,0.0,0,0,1
581002,0.0,0,0,2
581002,0.0,0,0,7
581002,0.0,0,0,15
581003,0.002109704641350211,1,1,27
581003,0.0,0,0,2
581003,0.004048582995951417,1,1,10
581003,0.0,0,0,18
581003,0.0,0,0,6
581003,0.0,0,0,10
581003,0.004866180048661801,1,2,14
581003,0.0,0,0,11
581003,0.009708737864077669,1,1,4
581003,0.0,0,0,1
581003,0.0,0,0,2
581003,0.0,0,0,22
581003,0.0,0,0,15
581003,0.0,0,0,0
581003,0.0,0,0,5
581003,0.0,0,0,4
581003,0.0,0,0,16
581004,0.0,0,0,5
581004,0.0,0,0,7
581004,0.0035855145213338113,1,10,136
581004,0.011097410604192354,1,9,71
581004,0.0,0,0,8
581004,0.04427645788336933,1,41,100
581004,0.0,0,0,2
582000,0.06077072861477154,1,1342,1944
582001,0.0,0,0,20
582001,0.009505703422053232,1,5,18
582001,0.0,0,0,3
582001,0.0,0,0,27
582001,0.0,0,0,18
582001,0.0,0,0,6
582001,0.0029455081001472753,1,2,32
582001,0.0,0,0,14
582001,0.0,0,0,3
582002,0.15194805194805194,1,234,310
582002,0.0,0,0,6
582002,0.0,0,0,13
582004,0.003281999495077001,1,13,153
582004,0.0979020979020979,1,112,200
582004,0.0,0,0,3
582004,0.0,0,0,14
582004,0.0,0,0,12
582004,0.0,0,0,7
583001,0.0,0,0,18
583001,0.0,0,0,25
583001,0.0,0,0,1
583001,0.01056338028169014,1,3,16
583001,0.0,0,0,39
583001,0.0,0,0,10
583001,0.0,0,0,3
583001,0.003194888178913738,1,1,12
583001,0.0,0,0,4
583001,0.012084592145015106,1,4,19
583001,0.011976047904191617,1,2,5
583001,0.0,0,0,8
583001,0.0,0,0,1
583001,0.0,0,0,3
583002,0.0,0,0,16
583002,0.0029585798816568047,1,1,14
583002,0.0,0,0,135
583002,0.0,0,0,5
583002,0.0,0,0,0
583002,0.0,0,0,2
583002,0.0,0,0,3
583002,0.0,0,0,8
583002,0.0,0,0,14
583002,0.008955223880597015,1,6,22
583002,0.0,0,0,3
583002,0.0038314176245210726,1,1,14
583002,0.0,0,0,16
583002,0.0,0,0,4
583002,0.0,0,0,1
583002,0.0,0,0,9
583002,0.0,0,0,1
583002,0.0009293680297397769,1,1,58
583002,0.0,0,0,6
583002,0.0,0,0,2
583002,0.0,0,0,7
583002,0.0,0,0,1
583002,0.0,0,0,0
583002,0.0028653295128939827,1,1,13
583002,0.0,0,0,8
583003,0.0,0,0,0
583003,0.0,0,0,23
583003,0.008385744234800839,1,4,16
583003,0.002575107296137339,1,3,112
583003,0.0,0,0,11
583003,0.0036231884057971015,1,1,20
583003,0.0,0,0,2
583003,0.012605042016806723,1,3,14
583003,0.0,0,0,1
583003,0.0,0,0,3
583003,0.003278688524590164,1,1,9
583003,0.003418803418803419,1,2,42
583003,0.0,0,0,28
583003,0.002105263157894737,1,1,33
583003,0.0,0,0,11
583003,0.0,0,0,15
583003,0.0,0,0,2
583003,0.0028653295128939827,1,1,29
584001,0.05235602094240838,1,30,76
584001,0.0,0,0,5
584001,0.03962784286698828,1,115,109
584001,0.058007566204287514,1,46,108
584001,0.01556420233463035,1,4,10
584002,0.0,0,0,8
584002,0.0,0,0,1
584002,0.0,0,0,0
584002,0.001375515818431912,1,1,24
584002,0.005681818181818182,1,2,27
584002,0.002968093000247341,1,12,334
584002,0.0,0,0,12
584003,0.0,0,0,5
584003,0.0,0,0,1
584003,0.0,0,0,20
584003,0.0,0,0,2
584003,0.006482982171799027,1,4,35
584003,0.0,0,0,20
584003,0.0,0,0,6
584004,0.002165674066053059,1,4,66
584004,0.0006097560975609756,1,1,25
584004,0.0,0,0,18
584005,0.001943634596695821,1,2,85
584005,0.0,0,0,15
584005,0.050213675213675216,1,47,53
584005,0.0,0,0,5
584005,0.0,0,0,16
584005,0.0,0,0,14
584005,0.0,0,0,1
584005,0.0,0,0,0
584006,0.0,0,0,36
584006,0.0037896731406916154,1,8,356
585001,0.005044136191677175,1,4,47
585001,0.009456264775413711,1,4,19
585001,0.0,0,0,0
585001,0.004819277108433735,1,2,19
585001,0.0,0,0,34
585001,0.003968253968253968,1,1,3
585001,0.03389830508474576,1,30,56
585001,0.006521739130434782,1,3,26
585002,0.003766478342749529,1,2,23
585002,0.006586685485768054,1,28,741
585002,0.0,0,0,16
585002,0.0,0,0,40
585002,0.0,0,0,38
585003,0.0,0,0,22
585003,0.0006035003017501509,1,8,1277
585003,0.0,0,0,12
585004,0.0,0,0,20
585004,0.0,0,0,8
585004,0.0,0,0,14
585004,0.024,1,3,10
585004,0.0,0,0,0
585004,0.010899182561307902,1,4,25
585004,0.008333333333333333,1,2,10
585004,0.007281553398058253,1,3,17
585004,0.0,0,0,0
585004,0.0,0,0,9
585004,0.0,0,0,45
585004,0.0,0,0,4
585004,0.0,0,0,12
585004,0.0027624309392265192,1,1,13
585004,0.0,0,0,11
585004,0.0,0,0,15
585004,0.0,0,0,10
586001,0.0,0,0,16
586001,0.0,0,0,23
586001,0.0030075187969924814,1,2,43
586001,0.0,0,0,10
586002,0.00253592561284869,1,3,26
586002,0.005751258087706686,1,24,236
586002,0.0,0,0,19
586003,0.0,0,0,3
586003,0.0020905923344947735,1,3,123
586003,0.0011342155009451795,1,3,97
586004,0.00130718954248366,1,1,22
586004,0.0025284450063211127,1,4,45
586004,0.0,0,0,21
587001,0.008946322067594433,1,9,33
587002,0.0,0,0,62
587002,0.004830917874396135,1,4,49
587002,0.005917159763313609,1,5,39
587003,0.014285714285714285,1,8,14
587003,0.0017730496453900709,1,1,23
587003,0.0106544901065449,1,7,33
587004,0.0,0,0,31
587004,0.005454545454545455,1,3,31
587005,0.0,0,0,10
587005,0.003963759909399773,1,7,288
587005,0.003703703703703704,1,1,4
587005,0.0,0,0,2
587006,0.0,0,0,16
587006,0.0,0,0,13
587006,0.002105263157894737,1,1,14
587006,0.003436426116838488,1,1,9
587007,0.0,0,0,7
587007,0.0,0,0,2
587007,0.009146341463414634,1,3,17
587008,0.002805049088359046,1,2,22
587008,0.006493506493506494,1,6,53
587009,0.0025367833587011668,1,5,67
588000,0.0079155672823219,1,3,18
588000,0.00881057268722467,1,2,13
588000,0.00558659217877095,1,1,3
588000,0.0007886435331230284,1,1,157
588000,0.0024875621890547263,1,1,14
588000,0.0,0,0,33
588000,0.006191950464396285,1,2,18
588000,0.0,0,0,20
588000,0.0,0,0,5
588000,0.0,0,0,6
588000,0.002652519893899204,1,1,11
588000,0.002688172043010753,1,1,20
588000,0.0,0,0,31
588001,0.0029296875,1,3,39
588001,0.0,0,0,10
588001,0.0,0,0,27
588002,0.0,0,0,4
588002,0.0,0,0,3
588002,0.0,0,0,62
588003,0.0,0,0,61
588003,0.004507888805409466,1,6,56
588003,0.00338409475465313,1,4,57
588004,0.0,0,0,15
588005,0.0,0,0,61
588005,0.003113879003558719,1,7,80
588005,0.0021953896816684962,1,2,56
589000,0.005505308690523005,1,14,392
589000,0.0,0,0,265
589000,0.0,0,0,137
589000,0.00047192071731949034,1,1,62
589000,0.0,0,0,143
589001,0.0,0,0,1
589001,0.00211864406779661,1,2,56
589001,0.0,0,0,5
589001,0.0032626427406199023,1,6,68
589001,0.0009643201542912247,1,1,30
589001,0.0,0,0,24
589001,0.003316749585406302,1,8,99
589001,0.0,0,0,11
589001,0.0022727272727272726,1,1,18
589002,0.0018467220683287165,1,2,85
589002,0.0,0,0,61
589002,0.0016750418760469012,1,1,11
589002,0.0,0,0,0
589002,0.0,0,0,3
589002,0.004761904761904762,1,2,18
589002,0.0,0,0,12
589002,0.0,0,0,40
589002,0.0,0,0,4
589002,0.0,0,0,42
589002,0.0023148148148148147,1,2,29
589003,0.00411214953271028,1,11,135
589003,0.002364066193853428,1,1,5
589004,0.0015060240963855422,1,1,12
589004,0.0038314176245210726,1,6,59
589004,0.0018248175182481751,1,1,24
589004,0.003896103896103896,1,3,27
589004,0.004796163069544364,1,2,26
589004,0.0,0,0,29
589004,0.0,0,0,3
589004,0.002034587995930824,1,2,31
589004,0.0,0,0,37
589004,0.0038338658146964857,1,6,48
590001,0.0,0,0,6
590001,0.001996007984031936,1,1,29
590001,0.0,0,0,20
590001,0.0017809439002671415,1,2,62
590001,0.0,0,0,20
590001,0.0,0,0,33
590001,0.0,0,0,3
590001,0.008385744234800839,1,4,14
590002,0.0,0,0,5
590002,0.0,0,0,3
590002,0.0,0,0,5
590002,0.0,0,0,0
590002,0.0,0,0,3
590002,0.003215434083601286,1,1,14
590002,0.0,0,0,24
590002,0.0031847133757961785,1,2,16
590002,0.0025188916876574307,1,1,20
590002,0.0,0,0,4
590002,0.0,0,0,34
590002,0.0,0,0,14
590002,0.05128205128205128,1,2,2
590003,0.0110062893081761,1,7,24
590003,0.0,0,0,16
590003,0.002680965147453083,1,1,9
590003,0.0,0,0,4
590003,0.0,0,0,7
590003,0.004225352112676056,1,3,21
590003,0.043478260869565216,1,1,1
590003,0.0,0,0,8
590003,0.0,0,0,6
590003,0.00546448087431694,1,1,10
590004,0.0,0,0,1
590004,0.0,0,0,6
590004,0.0,0,0,0
590004,0.0040650406504065045,1,4,42
590004,0.0029806259314456036,1,2,27
590004,0.0005399568034557236,1,1,150
590005,0.0,0,0,4
590005,0.0015220700152207,1,1,52
590005,0.0,0,0,28
590005,0.0,0,0,4
590005,0.0,0,0,2
590005,0.004070556309362279,1,3,55
590005,0.0,0,0,2
590005,0.0023752969121140144,1,1,41
590005,0.0,0,0,10
590006,0.0019011406844106464,1,1,15
590006,0.0007898894154818325,1,1,31
590006,0.001639344262295082,1,1,32
590006,0.0,0,0,3
590006,0.0,0,0,1
590006,0.0,0,0,9
590006,0.0,0,0,2
591002,0.0,0,0,455
591001,0.0,0,0,144
591002,0.0,0,0,47
591001,0.0029411764705882353,1,3,30
591001,0.0,0,0,31
591001,0.0,0,0,25
591001,0.0,0,0,3
591001,0.0,0,0,1
591001,0.0045871559633027525,1,2,24
591001,0.002369668246445498,1,1,25
591001,0.001718213058419244,1,1,32
591001,0.0,0,0,2
591001,0.0,0,0,6
591001,0.0,0,0,3
591001,0.0,0,0,347
591001,0.0,0,0,8
591001,0.0,0,0,0
591002,0.0,0,0,15
591002,0.0,0,0,1
591002,0.0,0,0,11
591002,0.0,0,0,1
591002,0.0,0,0,5
591002,0.0,0,0,3
591002,0.0,0,0,13
591002,0.0,0,0,4
591002,0.0,0,0,5
591003,0.0,0,0,34
591003,0.0,0,0,22
591003,0.0,0,0,18
592000,0.0,0,0,0
592000,0.0,0,0,32
592000,0.002411575562700965,1,3,152
592000,0.0,0,0,279
592000,0.0,0,0,2
592000,0.0010787486515641855,1,1,82
592001,0.0,0,0,2
592001,0.0,0,0,12
592001,0.0,0,0,16
592001,0.0,0,0,2
592001,0.0,0,0,12
592001,0.0,0,0,98
592001,0.0,0,0,22
592001,0.0,0,0,4
592001,0.0,0,0,48
592001,0.0,0,0,16
592001,0.0,0,0,3
592001,0.0,0,0,132
592001,0.0,0,0,10
592001,0.0,0,0,19
592001,0.003215434083601286,1,1,8
592002,0.0,0,0,4
592002,0.0,0,0,35
592002,0.0,0,0,13
592002,0.0,0,0,4
592002,0.0,0,0,9
592002,0.0,0,0,4
592002,0.0023584905660377358,1,3,137
592002,0.0,0,0,30
592002,0.001610305958132045,1,1,17
592002,0.0,0,0,5
592002,0.013333333333333334,1,7,46
592002,0.0,0,0,21
592003,0.00390625,1,3,20
592003,0.011142061281337047,1,4,18
592003,0.0,0,0,2
592003,0.0020325203252032522,1,1,11
592003,0.011707317073170732,1,12,59
592003,0.0,0,0,1
592003,0.0,0,0,0
592003,0.0,0,0,4
592003,0.010899182561307902,1,4,10
592003,0.0,0,0,3
592003,0.0,0,0,3
592003,0.0,0,0,0
592003,0.002805049088359046,1,2,39
592003,0.0,0,0,0
592003,0.0069767441860465115,1,6,29
592003,0.0,0,0,48
592004,0.005226480836236934,1,3,19
592004,0.0035211267605633804,1,1,5
592004,0.0038910505836575876,1,2,12
592004,0.001507537688442211,1,3,154
592004,0.0035460992907801418,1,1,5
592004,0.0,0,0,4
592004,0.0,0,0,18
592004,0.0,0,0,4
592004,0.0,0,0,7
592004,0.0,0,0,6
592004,0.0009560229445506692,1,1,27
592004,0.0,0,0,3
592004,0.00909090909090909,1,2,6
592004,0.004975124378109453,1,1,3
592004,0.00909090909090909,1,3,22
592004,0.0031746031746031746,1,1,7
592004,0.0,0,0,2
592004,0.0,0,0,11
592004,0.0,0,0,22
592004,0.0,0,0,3
593001,0.0,0,0,7
593001,0.001349527665317139,1,1,17
593001,0.0017761989342806395,1,1,26
593001,0.004219409282700422,1,1,7
593001,0.0,0,0,5
593001,0.01016260162601626,1,5,25
593001,0.0,0,0,41
593001,0.00389321468298109,1,7,130
593001,0.002652519893899204,1,1,15
593002,0.0,0,0,23
593002,0.0025044722719141325,1,7,213
593002,0.0,0,0,70
593002,0.0,0,0,50
593002,0.0039447731755424065,1,4,39
593002,0.0,0,0,7
593002,0.0,0,0,2
593002,0.0,0,0,1
593002,0.0,0,0,12
593002,0.0,0,0,11
593003,0.0,0,0,15
593003,0.0,0,0,15
593003,0.0017683465959328027,1,2,31
593003,0.0,0,0,7
593003,0.0,0,0,31
593003,0.004705882352941176,1,4,44
593003,0.0,0,0,4
594001,0.0,0,0,7
594001,0.007692307692307693,1,1,3
594001,0.0,0,0,74
594001,0.008875739644970414,1,6,41
594001,0.0,0,0,9
594001,0.005268703898840885,1,5,51
594001,0.010507880910683012,1,18,139
594001,0.0,0,0,168
594001,0.011772853185595568,1,17,59
594001,0.0045662100456621,1,1,4
594002,0.007772020725388601,1,3,11
594002,0.005050505050505051,1,2,27
594002,0.00468384074941452,1,4,77
594002,0.016129032258064516,1,2,7
594002,0.004343105320304018,1,4,36
594002,0.0017311021350259665,1,3,65
594002,0.0,0,0,31
594002,0.001658374792703151,1,1,37
594003,0.0,0,0,7
594003,0.0,0,0,10
594003,0.003669724770642202,1,4,44
594003,0.0,0,0,22
594003,0.004658385093167702,1,3,26
594003,0.0024479804161566705,1,4,59
594003,0.003954522985664854,1,8,85
595001,0.01455604075691412,1,10,49
595001,0.008,1,3,21
595001,0.009433962264150943,1,8,41
595001,0.0029282576866764276,1,2,22
595002,0.0,0,0,6
595002,0.004301075268817204,1,2,36
595002,0.0,0,0,12
595002,0.006756756756756757,1,1,3
595002,0.003395585738539898,1,4,40
595003,0.0,0,0,8
595003,0.001670843776106934,1,2,84
595003,0.01090909090909091,1,3,20
595003,0.009174311926605505,1,3,18
595003,0.008333333333333333,1,1,3
595003,0.0,0,0,5
595004,0.0,0,0,46
595004,0.0,0,0,12
596001,0.003389830508474576,1,1,6
596001,0.0,0,0,10
596001,0.007692307692307693,1,11,56
596001,0.008438818565400843,1,4,23
596001,0.0025466893039049238,1,3,46
596001,0.0036749693752552064,1,9,85
596002,0.007194244604316547,1,5,57
596002,0.0,0,0,43
596002,0.0,0,0,12
596002,0.0,0,0,2
596002,0.0050916496945010185,1,5,54
596002,0.0,0,0,67
596002,0.0,0,0,9
596002,0.0,0,0,1
596002,0.0,0,0,48
596002,0.0,0,0,46
596002,0.0016339869281045752,1,1,22
597001,0.0,0,0,65
597001,0.0,0,0,7
597001,0.005628517823639775,1,3,29
597001,0.01171875,1,6,17
597001,0.006224066390041493,1,3,17
597001,0.008108108108108109,1,6,37
597001,0.006578947368421052,1,1,3
597002,0.001695736434108527,1,7,387
597002,0.006944444444444444,1,1,13
597002,0.0,0,0,24
597002,0.0,0,0,24
597002,0.005611672278338945,1,5,39
597002,0.011527377521613832,1,4,30
597002,0.0,0,0,0
597002,0.0,0,0,8
597002,0.029850746268656716,1,10,36
597003,0.026359143327841845,1,16,26
597003,0.002072538860103627,1,2,30
597003,0.006289308176100629,1,4,20
597003,0.0,0,0,2
597003,0.020161290322580645,1,10,23
597003,0.004842615012106538,1,4,54
597003,0.0,0,0,3
597004,0.004622496147919877,1,3,13
597004,0.0,0,0,12
597004,0.004037685060565276,1,3,21
597004,0.0,0,0,44
597004,0.0019474196689386564,1,2,87
597004,0.009009009009009009,1,5,28
597004,0.002012072434607646,1,1,10
597004,0.008064516129032258,1,4,18
598001,0.014989293361884369,1,7,14
598001,0.0,0,0,12
598001,0.004098360655737705,1,3,36
598001,0.008316008316008316,1,4,17
598001,0.0,0,0,5
598001,0.00211864406779661,1,1,23
598002,0.015748031496062992,1,6,20
598002,0.003683241252302026,1,2,39
598002,0.006329113924050633,1,2,14
598002,0.0,0,0,15
598002,0.005305039787798408,1,2,14
598002,0.007168458781362007,1,4,27
598002,0.0058309037900874635,1,4,29
598003,0.0030534351145038168,1,2,38
598003,0.013157894736842105,1,4,8
598003,0.0,0,0,1
598003,0.0,0,0,21
598003,0.0,0,0,12
598003,0.0,0,0,2
598003,0.0,0,0,0
598003,0.0,0,0,2
598003,0.009009009009009009,1,1,4
598003,0.009836065573770493,1,6,54
598003,0.0,0,0,1
598003,0.0,0,0,1
598003,0.0,0,0,2
598003,0.018518518518518517,1,3,5
599001,0.0,0,0,2
599001,0.0,0,0,9
599001,0.0,0,0,7
599001,0.0,0,0,11
599001,0.0,0,0,5
599001,0.0,0,0,0
599001,0.0,0,0,4
599001,0.002898550724637681,1,1,4
599001,0.0,0,0,7
599001,0.016286644951140065,1,10,39
599001,0.0,0,0,6
599002,0.0,0,0,13
599002,0.0,0,0,2
599002,0.0,0,0,2
599002,0.0,0,0,17
599002,0.0,0,0,6
599002,0.0,0,0,4
599002,0.0,0,0,4
599002,0.0,0,0,4
599002,0.0,0,0,4
599002,0.0,0,0,12
599003,0.0,0,0,0
599003,0.0,0,0,16
599003,0.0,0,0,11
599003,0.0,0,0,9
599003,0.0,0,0,7
599003,0.0,0,0,4
599003,0.0009671179883945841,1,1,153
599003,0.00558659217877095,1,1,4
599003,0.0,0,0,1
599003,0.0,0,0,6
599003,0.0,0,0,8
599003,0.0,0,0,1
599003,0.011320754716981131,1,3,9
599003,0.0,0,0,2
600003,0.0,0,0,1
600003,0.0,0,0,13
600003,0.003430531732418525,1,4,153
600003,0.0005030181086519115,1,1,240
600003,0.0,0,0,202
600001,0.0,0,0,6
600001,0.0,0,0,5
600001,0.0,0,0,2
600001,0.0,0,0,0
600001,0.005319148936170213,1,1,8
600001,0.005681818181818182,1,3,18
600001,0.0,0,0,4
600001,0.0,0,0,4
600002,0.011235955056179775,1,1,4
600002,0.0,0,0,26
600002,0.005698005698005698,1,2,11
600002,0.0,0,0,16
600002,0.0,0,0,53
600002,0.0,0,0,7
600002,0.0,0,0,13
600002,0.001422475106685633,1,1,21
600002,0.006309148264984227,1,4,31
600002,0.013812154696132596,1,5,14
600003,0.0,0,0,4
600003,0.0,0,0,2
600003,0.0,0,0,2
600003,0.0064516129032258064,1,1,3
600003,0.0,0,0,6
600003,0.0,0,0,9
600003,0.0,0,0,8
600003,0.0,0,0,0
600003,0.0,0,0,1
600003,0.0,0,0,1
600003,0.0,0,0,8
600003,0.0,0,0,3
600004,0.0,0,0,0
600004,0.0,0,0,9
600004,0.0,0,0,8
600004,0.0,0,0,17
600004,0.0,0,0,11
600005,0.0,0,0,4
600005,0.0,0,0,0
600005,0.0,0,0,10
600005,0.0,0,0,11
600005,0.0,0,0,4
600005,0.0,0,0,1
600005,0.0,0,0,21
600005,0.0,0,0,18
600005,0.0,0,0,13
600005,0.0,0,0,10
600005,0.014492753623188406,1,2,4
600005,0.0,0,0,8
601001,0.0,0,0,8
601001,0.00851063829787234,1,2,19
601001,0.0,0,0,17
601001,0.0031446540880503146,1,1,17
601002,0.0032119914346895075,1,3,20
601002,0.001976284584980237,1,1,28
601003,0.0,0,0,48
601004,0.031180400890868598,1,126,207
601005,0.001885014137606032,1,2,109
601005,0.0,0,0,0
601005,0.0,0,0,1
601005,0.002785515320334262,1,1,16
601005,0.007334963325183374,1,3,24
601005,0.0,0,0,1
602001,0.0,0,0,7
602001,0.0,0,0,31
602001,0.0,0,0,2
602001,0.0,0,0,14
602001,0.0,0,0,2
602001,0.0,0,0,26
602001,0.0,0,0,2
602001,0.0,0,0,6
602001,0.002699055330634278,1,2,41
602001,0.0,0,0,13
602002,0.0,0,0,6
602002,0.0,0,0,6
602002,0.0,0,0,11
602002,0.0,0,0,35
602002,0.0,0,0,60
602002,0.0,0,0,6
602002,0.0,0,0,2
602002,0.0,0,0,13
602002,0.007462686567164179,1,2,12
602003,0.0,0,0,22
602003,0.0,0,0,17
602003,0.0,0,0,11
602003,0.0,0,0,16
602003,0.0,0,0,6
602003,0.0,0,0,0
602003,0.0,0,0,9
602003,0.010532475131655939,1,18,269
602003,0.0020920502092050207,1,1,15
602003,0.0,0,0,16
602003,0.0,0,0,13
603000,0.0,0,0,25
